host_receive_iso,host_receive_unix_ms,robot_time_us,robot_elapsed_us,sample,mode,s0,s1,s2,s3,s4,gyro_x_dps,gyro_y_dps,gyro_z_dps,yaw_deg,current_state,prev_state,lost_count,left_cmd_milli,right_cmd_milli
2026-06-10T13:40:42.3664631-07:00,1781124042366,100603377,40601449,812,DRIVING,122,1000,1000,939,109,-2.100,-1.750,-13.090,195.079,2,2,0,100,100
2026-06-10T13:40:42.4141605-07:00,1781124042414,100653379,40651451,813,DRIVING,121,1000,1000,870,106,0.280,-1.540,-15.330,194.312,2,2,0,100,100
2026-06-10T13:40:42.4616571-07:00,1781124042461,100703379,40701451,814,DRIVING,122,1000,1000,818,105,-0.700,0.630,-10.220,193.801,2,2,0,100,100
2026-06-10T13:40:42.5149371-07:00,1781124042514,100753374,40751446,815,DRIVING,119,1000,1000,773,103,1.890,-1.120,-7.700,193.416,2,2,0,100,100
2026-06-10T13:40:42.5620510-07:00,1781124042562,100803377,40801449,816,DRIVING,121,1000,1000,718,106,-1.680,0.770,-7.140,193.059,2,2,0,100,100
2026-06-10T13:40:42.6098630-07:00,1781124042609,100853377,40851449,817,DRIVING,119,1000,1000,689,107,-2.030,-2.170,-5.950,192.762,2,2,0,100,100
2026-06-10T13:40:42.6573406-07:00,1781124042657,100903380,40901452,818,DRIVING,124,1000,1000,636,113,1.470,-1.190,-5.950,192.464,2,2,0,100,100
2026-06-10T13:40:42.7046729-07:00,1781124042704,100953384,40951456,819,DRIVING,125,1000,1000,598,112,-2.520,-2.310,-2.940,192.317,2,2,0,100,100
2026-06-10T13:40:42.7571764-07:00,1781124042757,101003461,41001533,820,DRIVING,128,1000,1000,577,112,2.310,-1.820,-1.750,192.230,2,2,0,100,100
2026-06-10T13:40:42.8044300-07:00,1781124042804,101053380,41051452,821,DRIVING,126,1000,1000,557,107,2.030,-0.770,-2.730,192.093,2,2,0,100,100
2026-06-10T13:40:42.8516728-07:00,1781124042851,101103377,41101449,822,DRIVING,126,1000,1000,553,106,0.560,0.070,0.630,192.125,2,2,0,100,100
2026-06-10T13:40:42.9150218-07:00,1781124042915,101153376,41151448,823,DRIVING,132,1000,1000,573,106,-0.630,-0.980,-0.490,192.100,2,2,0,100,100
2026-06-10T13:40:42.9625303-07:00,1781124042962,101203362,41201434,824,DRIVING,135,1000,1000,566,99,0.070,0.070,-0.350,192.083,2,2,0,100,100
2026-06-10T13:40:43.0101216-07:00,1781124043010,101253382,41251454,825,DRIVING,145,1000,1000,549,103,2.590,-1.190,-0.560,192.055,2,2,0,100,100
2026-06-10T13:40:43.0579060-07:00,1781124043057,101303363,41301435,826,DRIVING,148,1000,1000,522,102,0.280,2.730,-3.990,191.855,2,2,0,100,100
2026-06-10T13:40:43.1054329-07:00,1781124043105,101353377,41351449,827,DRIVING,165,1000,1000,506,107,0.070,-0.560,2.030,191.957,2,2,0,100,100
2026-06-10T13:40:43.1528221-07:00,1781124043152,101403377,41401449,828,DRIVING,169,1000,1000,473,106,-1.890,-1.610,1.120,192.013,1,2,0,-100,100
2026-06-10T13:40:43.2159688-07:00,1781124043215,101453377,41451449,829,DRIVING,128,1000,1000,664,109,-4.340,-11.970,92.190,196.622,2,1,0,100,100
2026-06-10T13:40:43.2656465-07:00,1781124043265,101503375,41501447,830,DRIVING,121,1000,1000,952,110,2.170,0.490,2.310,196.738,2,2,0,100,100
2026-06-10T13:40:43.3102004-07:00,1781124043310,101553364,41551436,831,DRIVING,119,1000,1000,990,106,2.030,-2.520,-8.540,196.311,2,2,0,100,100
2026-06-10T13:40:43.3609839-07:00,1781124043360,101603376,41601448,832,DRIVING,121,1000,1000,965,105,-1.260,0.420,-10.430,195.789,2,2,0,100,100
2026-06-10T13:40:43.4075949-07:00,1781124043407,101653376,41651448,833,DRIVING,119,1000,1000,944,106,-2.240,0.980,-13.230,195.128,2,2,0,100,100
2026-06-10T13:40:43.4632143-07:00,1781124043463,101703383,41701455,834,DRIVING,118,1000,1000,947,106,-0.700,-0.770,-3.920,194.932,2,2,0,100,100
2026-06-10T13:40:43.5107092-07:00,1781124043510,101753384,41751456,835,DRIVING,114,1000,1000,958,107,1.050,-2.100,-4.060,194.729,2,2,0,100,100
2026-06-10T13:40:43.5584713-07:00,1781124043558,101803381,41801453,836,DRIVING,118,1000,1000,990,106,-1.190,-0.280,-0.980,194.680,2,2,0,100,100
2026-06-10T13:40:43.6064429-07:00,1781124043606,101853385,41851457,837,DRIVING,108,1000,1000,997,106,-3.290,-0.210,-2.660,194.547,2,2,0,100,100
2026-06-10T13:40:43.6537174-07:00,1781124043653,101903378,41901450,838,DRIVING,118,1000,1000,1000,112,0.840,0.070,0.630,194.578,2,2,0,100,100
2026-06-10T13:40:43.7169281-07:00,1781124043716,101953378,41951450,839,DRIVING,119,1000,1000,1000,116,-2.310,-4.340,-4.830,194.337,2,2,0,100,100
2026-06-10T13:40:43.7551532-07:00,1781124043755,102003467,42001539,840,DRIVING,115,1000,1000,1000,110,0.140,2.100,-0.420,194.316,2,2,0,100,100
2026-06-10T13:40:43.8024206-07:00,1781124043802,102053376,42051448,841,DRIVING,114,1000,1000,1000,107,1.750,3.710,5.250,194.578,2,2,0,100,100
2026-06-10T13:40:43.8657244-07:00,1781124043865,102103390,42101462,842,DRIVING,114,1000,1000,1000,107,-0.210,1.820,1.330,194.644,2,2,0,100,100
2026-06-10T13:40:43.9158950-07:00,1781124043915,102153380,42151452,843,DRIVING,115,1000,1000,1000,106,4.060,-1.540,3.220,194.805,2,2,0,100,100
2026-06-10T13:40:43.9610057-07:00,1781124043961,102203376,42201448,844,DRIVING,112,1000,1000,1000,106,-2.310,0.280,-2.380,194.686,2,2,0,100,100
2026-06-10T13:40:44.0086832-07:00,1781124044008,102253375,42251447,845,DRIVING,115,1000,1000,1000,105,-0.070,-2.520,0.700,194.721,2,2,0,100,100
2026-06-10T13:40:44.0561350-07:00,1781124044056,102303380,42301452,846,DRIVING,119,1000,1000,1000,107,0.350,-3.290,0.420,194.742,2,2,0,100,100
2026-06-10T13:40:44.1034638-07:00,1781124044103,102353381,42351453,847,DRIVING,114,1000,1000,1000,107,0.630,-1.750,1.540,194.819,2,2,0,100,100
2026-06-10T13:40:44.1511391-07:00,1781124044151,102403375,42401447,848,DRIVING,121,1000,1000,1000,109,2.170,0.280,2.870,194.963,2,2,0,100,100
2026-06-10T13:40:44.2164592-07:00,1781124044216,102453387,42451459,849,DRIVING,121,1000,1000,1000,109,-4.900,1.400,0.840,195.005,2,2,0,100,100
2026-06-10T13:40:44.2617395-07:00,1781124044261,102503373,42501445,850,DRIVING,117,1000,1000,1000,110,1.890,-0.490,2.100,195.110,2,2,0,100,100
2026-06-10T13:40:44.3057495-07:00,1781124044305,102553374,42551446,851,DRIVING,119,1000,1000,1000,107,0.420,-1.470,3.850,195.302,2,2,0,100,100
2026-06-10T13:40:44.3630234-07:00,1781124044363,102603378,42601450,852,DRIVING,118,1000,1000,1000,107,-1.470,1.400,0.770,195.341,2,2,0,100,100
2026-06-10T13:40:44.4098158-07:00,1781124044409,102653377,42651449,853,DRIVING,115,1000,1000,1000,106,0.280,1.960,4.200,195.551,2,2,0,100,100
2026-06-10T13:40:44.4592744-07:00,1781124044459,102703375,42701447,854,DRIVING,121,1000,1000,1000,105,-2.660,3.430,-1.330,195.484,2,2,0,100,100
2026-06-10T13:40:44.5064978-07:00,1781124044506,102753378,42751450,855,DRIVING,112,1000,1000,921,107,2.450,-0.070,-1.400,195.414,2,2,0,100,100
2026-06-10T13:40:44.5544297-07:00,1781124044554,102803368,42801440,856,DRIVING,105,1000,1000,732,114,-3.290,-3.780,-1.470,195.341,2,2,0,100,100
2026-06-10T13:40:44.6022559-07:00,1781124044602,102853376,42851448,857,DRIVING,101,1000,1000,519,110,0.140,-1.890,1.330,195.407,2,2,0,100,100
2026-06-10T13:40:44.6659431-07:00,1781124044665,102903364,42901436,858,DRIVING,95,1000,1000,354,102,-1.750,-1.540,3.080,195.561,1,2,0,-100,100
2026-06-10T13:40:44.7153891-07:00,1781124044715,102953375,42951447,859,DRIVING,101,1000,1000,359,106,-0.630,-17.290,71.750,199.150,1,1,0,-100,100
2026-06-10T13:40:44.7632185-07:00,1781124044763,103003449,43001521,860,DRIVING,97,1000,1000,676,103,-1.050,0.980,86.170,203.464,2,1,0,100,100
2026-06-10T13:40:44.8108132-07:00,1781124044810,103053378,43051450,861,DRIVING,93,1000,1000,898,96,0.140,5.670,16.450,204.286,2,2,0,100,100
2026-06-10T13:40:44.8597044-07:00,1781124044859,103103383,43101455,862,DRIVING,91,1000,1000,723,89,1.960,0.490,-7.700,203.901,2,2,0,100,100
2026-06-10T13:40:44.9054953-07:00,1781124044905,103153383,43151455,863,DRIVING,84,1000,1000,464,79,1.050,5.320,-8.470,203.477,1,2,0,-100,100
2026-06-10T13:40:44.9524531-07:00,1781124044952,103203373,43201445,864,DRIVING,95,1000,1000,474,81,-3.990,-13.440,70.770,207.015,1,1,0,-100,100
2026-06-10T13:40:45.0156392-07:00,1781124045015,103253386,43251458,865,DRIVING,84,1000,1000,840,84,-4.480,-1.470,71.190,210.576,2,1,0,100,100
2026-06-10T13:40:45.0629289-07:00,1781124045062,103303374,43301446,866,DRIVING,86,1000,1000,968,84,1.400,1.680,4.970,210.824,2,2,0,100,100
2026-06-10T13:40:45.1100809-07:00,1781124045110,103353374,43351446,867,DRIVING,94,1000,1000,784,91,2.030,-3.220,-17.080,209.970,2,2,0,100,100
2026-06-10T13:40:45.1575900-07:00,1781124045157,103403381,43401453,868,DRIVING,121,1000,1000,514,93,1.890,-4.200,-17.010,209.119,2,2,0,100,100
2026-06-10T13:40:45.2048006-07:00,1781124045204,103453373,43451445,869,DRIVING,263,1000,1000,299,96,0.700,-6.160,-13.790,208.430,1,2,0,-100,100
2026-06-10T13:40:45.2604411-07:00,1781124045260,103503378,43501450,870,DRIVING,322,1000,1000,258,99,-4.620,-15.890,77.210,212.291,1,1,0,-100,100
2026-06-10T13:40:45.3105391-07:00,1781124045310,103553378,43551450,871,DRIVING,146,1000,1000,400,102,-2.730,-0.910,77.000,216.141,1,1,0,-100,100
2026-06-10T13:40:45.3586607-07:00,1781124045358,103603372,43601444,872,DRIVING,105,1000,1000,689,100,-1.750,1.610,61.250,219.203,2,1,0,100,100
2026-06-10T13:40:45.4085881-07:00,1781124045408,103653387,43651459,873,DRIVING,107,1000,1000,738,102,-1.120,2.730,-10.360,218.685,2,2,0,100,100
2026-06-10T13:40:45.4609852-07:00,1781124045460,103703377,43701449,874,DRIVING,125,1000,1000,488,99,1.260,0.490,-24.080,217.481,1,2,0,-100,100
2026-06-10T13:40:45.5135106-07:00,1781124045513,103753373,43751445,875,DRIVING,132,1000,1000,455,93,-2.240,-14.560,68.880,220.925,1,1,0,-100,100
2026-06-10T13:40:45.5556843-07:00,1781124045555,103803366,43801438,876,DRIVING,101,1000,1000,779,93,-2.030,2.660,67.550,224.302,2,1,0,100,100
2026-06-10T13:40:45.6033145-07:00,1781124045603,103853381,43851453,877,DRIVING,97,1000,1000,860,92,2.030,0.140,-29.680,222.818,2,2,0,100,100
2026-06-10T13:40:45.6665667-07:00,1781124045666,103903377,43901449,878,DRIVING,107,1000,1000,589,89,0.980,4.270,-37.030,220.966,2,2,0,100,100
2026-06-10T13:40:45.7144482-07:00,1781124045714,103953388,43951460,879,DRIVING,217,1000,1000,317,85,0.910,-0.070,-31.080,219.412,1,2,0,-100,100
2026-06-10T13:40:45.7620368-07:00,1781124045762,104003461,44001533,880,DRIVING,267,1000,1000,280,81,-3.220,-11.340,75.250,223.180,1,1,0,-100,100
2026-06-10T13:40:45.8102211-07:00,1781124045810,104053373,44051445,881,DRIVING,135,1000,1000,484,84,-2.030,-10.290,64.050,226.377,1,1,0,-100,100
2026-06-10T13:40:45.8618499-07:00,1781124045861,104103382,44101454,882,DRIVING,93,1000,1000,794,85,-2.520,-5.600,46.550,228.705,2,1,0,100,100
2026-06-10T13:40:45.9092054-07:00,1781124045909,104153383,44151455,883,DRIVING,98,1000,1000,860,92,1.050,0.420,-19.880,227.711,2,2,0,100,100
2026-06-10T13:40:45.9568104-07:00,1781124045956,104203376,44201448,884,DRIVING,132,1000,1000,626,105,3.570,-41.930,-25.900,226.416,2,2,0,100,100
2026-06-10T13:40:46.0166113-07:00,1781124046016,104253381,44251453,885,DRIVING,283,1000,1000,366,110,-1.400,-2.520,-24.010,225.215,1,2,0,-100,100
2026-06-10T13:40:46.0666106-07:00,1781124046066,104303383,44301455,886,DRIVING,382,1000,1000,305,110,-4.130,-6.370,75.880,229.009,1,1,0,-100,100
2026-06-10T13:40:46.1171178-07:00,1781124046117,104353372,44351444,887,DRIVING,211,1000,1000,415,114,-0.420,1.050,58.170,231.917,1,1,0,-100,100
2026-06-10T13:40:46.1671179-07:00,1781124046167,104403378,44401450,888,DRIVING,138,1000,1000,616,116,-0.980,-1.330,50.820,234.459,2,1,0,100,100
2026-06-10T13:40:46.2166248-07:00,1781124046216,104453385,44451457,889,DRIVING,139,1000,1000,580,117,-3.290,6.440,-35.140,232.701,2,2,0,100,100
2026-06-10T13:40:46.2666248-07:00,1781124046266,104503380,44501452,890,DRIVING,252,1000,1000,335,117,0.140,0.840,-37.240,230.839,1,2,0,-100,100
2026-06-10T13:40:46.3171319-07:00,1781124046317,104553367,44551439,891,DRIVING,301,1000,1000,286,114,-2.310,-5.320,71.470,234.412,1,1,0,-100,100
2026-06-10T13:40:46.3661322-07:00,1781124046366,104603366,44601438,892,DRIVING,160,1000,1000,415,113,-0.840,2.100,57.890,237.307,1,1,0,-100,100
2026-06-10T13:40:46.4166389-07:00,1781124046416,104653371,44651443,893,DRIVING,128,1000,1000,599,112,-0.140,0.070,40.740,239.344,2,1,0,100,100
2026-06-10T13:40:46.4666388-07:00,1781124046466,104703375,44701447,894,DRIVING,126,1000,1000,596,112,2.310,-1.680,-34.020,237.643,2,2,0,100,100
2026-06-10T13:40:46.5168806-07:00,1781124046516,104753378,44751450,895,DRIVING,172,1000,1000,349,109,0.840,2.100,-34.790,235.903,1,2,0,-100,100
2026-06-10T13:40:46.5665287-07:00,1781124046566,104803371,44801443,896,DRIVING,205,1000,1000,280,106,-2.170,-6.860,69.300,239.368,1,1,0,-100,100
2026-06-10T13:40:46.6137093-07:00,1781124046613,104853384,44851456,897,DRIVING,138,1000,1000,381,105,-1.120,1.120,53.480,242.042,1,1,0,-100,100
2026-06-10T13:40:46.6612252-07:00,1781124046661,104903362,44901434,898,DRIVING,122,1000,1000,476,103,0.070,0.280,20.300,243.057,1,1,0,-100,100
2026-06-10T13:40:46.7089415-07:00,1781124046708,104953380,44951452,899,DRIVING,117,1000,1000,546,105,-1.400,2.030,17.920,243.953,2,1,0,100,100
2026-06-10T13:40:46.7569630-07:00,1781124046756,105003477,45001549,900,DRIVING,118,1000,1000,482,103,-0.210,-3.220,-21.210,242.891,1,2,0,-100,100
2026-06-10T13:40:46.8046534-07:00,1781124046804,105053379,45051451,901,DRIVING,126,1000,1000,399,106,-3.220,-7.700,58.030,245.786,1,1,0,-100,100
2026-06-10T13:40:46.8522234-07:00,1781124046852,105103375,45101447,902,DRIVING,115,1000,1000,522,103,-0.840,4.550,29.680,247.270,2,1,0,100,100
2026-06-10T13:40:46.9159467-07:00,1781124046915,105153376,45151448,903,DRIVING,119,1000,1000,470,105,0.350,-4.340,-22.820,246.129,1,2,0,-100,100
2026-06-10T13:40:46.9632443-07:00,1781124046963,105203373,45201445,904,DRIVING,125,1000,1000,389,102,-1.680,-9.520,57.400,248.999,1,1,0,-100,100
2026-06-10T13:40:47.0159642-07:00,1781124047015,105253381,45251453,905,DRIVING,117,1000,1000,507,103,-1.890,4.550,36.120,250.805,2,1,0,100,100
2026-06-10T13:40:47.0622761-07:00,1781124047062,105303375,45301447,906,DRIVING,119,1000,1000,487,106,0.770,-1.190,-22.260,249.693,1,2,0,-100,100
2026-06-10T13:40:47.1168618-07:00,1781124047116,105353371,45351443,907,DRIVING,124,1000,1000,401,103,-0.700,2.310,52.500,252.317,1,1,0,-100,100
2026-06-10T13:40:47.1567125-07:00,1781124047156,105403373,45401445,908,DRIVING,119,1000,1000,511,102,-2.590,-1.610,30.660,253.850,2,1,0,100,100
2026-06-10T13:40:47.2040858-07:00,1781124047204,105453381,45451453,909,DRIVING,122,1000,1000,442,105,1.610,-6.300,-32.480,252.226,1,2,0,-100,100
2026-06-10T13:40:47.2577525-07:00,1781124047257,105503383,45501455,910,DRIVING,125,1000,1000,362,103,-2.100,-8.540,53.130,254.883,1,1,0,-100,100
2026-06-10T13:40:47.3055709-07:00,1781124047305,105553384,45551456,911,DRIVING,115,1000,1000,454,105,-3.360,1.470,25.830,256.174,1,1,0,-100,100
2026-06-10T13:40:47.3617359-07:00,1781124047361,105603379,45601451,912,DRIVING,114,1000,1000,520,105,-0.490,-2.660,23.240,257.336,2,1,0,100,100
2026-06-10T13:40:47.4084459-07:00,1781124047408,105653378,45651450,913,DRIVING,117,1000,1000,439,102,0.420,-2.450,-23.730,256.150,1,2,0,-100,100
2026-06-10T13:40:47.4586231-07:00,1781124047458,105703383,45701455,914,DRIVING,117,1000,1000,365,105,-1.400,-18.690,56.420,258.971,1,1,0,-100,100
2026-06-10T13:40:47.5075713-07:00,1781124047507,105753373,45751445,915,DRIVING,112,1000,1000,485,102,-1.400,3.570,43.470,261.144,1,1,0,-100,100
2026-06-10T13:40:47.5659308-07:00,1781124047565,105803371,45801443,916,DRIVING,111,1000,1000,574,99,-0.210,0.420,19.810,262.134,2,1,0,100,100
2026-06-10T13:40:47.6080071-07:00,1781124047608,105853389,45851461,917,DRIVING,111,1000,1000,497,102,-0.210,0.490,-10.430,261.613,1,2,0,-100,100
2026-06-10T13:40:47.6594656-07:00,1781124047659,105903373,45901445,918,DRIVING,111,1000,1000,404,100,-2.800,-17.570,61.740,264.699,1,1,0,-100,100
2026-06-10T13:40:47.7073602-07:00,1781124047707,105953370,45951442,919,DRIVING,107,1000,1000,555,103,-3.010,4.130,38.150,266.606,2,1,0,100,100
2026-06-10T13:40:47.7551365-07:00,1781124047755,106003456,46001528,920,DRIVING,110,1000,1000,501,100,-0.700,-3.640,-18.410,265.684,2,2,0,100,100
2026-06-10T13:40:47.8029763-07:00,1781124047802,106053382,46051454,921,DRIVING,111,1000,1000,267,99,-2.520,1.260,-47.110,263.332,1,2,0,-100,100
2026-06-10T13:40:47.8662102-07:00,1781124047866,106103368,46101440,922,DRIVING,115,1000,991,223,99,-2.940,-11.900,73.850,267.024,1,1,0,-100,100
2026-06-10T13:40:47.9152725-07:00,1781124047915,106153379,46151451,923,DRIVING,108,1000,1000,294,102,-2.590,0.210,49.700,269.509,1,1,0,-100,100
2026-06-10T13:40:47.9665644-07:00,1781124047966,106203382,46201454,924,DRIVING,107,1000,1000,361,96,-0.770,-0.840,31.220,271.070,1,1,0,-100,100
2026-06-10T13:40:48.0099934-07:00,1781124048009,106253371,46251443,925,DRIVING,108,1000,1000,450,99,-0.980,-0.280,23.730,272.257,1,1,0,-100,100
2026-06-10T13:40:48.0553213-07:00,1781124048055,106303368,46301440,926,DRIVING,108,1000,1000,530,100,-1.330,-2.520,26.950,273.604,2,1,0,100,100
2026-06-10T13:40:48.1031973-07:00,1781124048103,106353380,46351452,927,DRIVING,108,1000,1000,463,103,0.700,-6.020,-27.370,272.235,1,2,0,-100,100
2026-06-10T13:40:48.1664486-07:00,1781124048166,106403374,46401446,928,DRIVING,110,1000,1000,399,105,-2.380,-15.960,55.090,274.989,1,1,0,-100,100
2026-06-10T13:40:48.2141770-07:00,1781124048214,106453359,46451431,929,DRIVING,111,1000,1000,579,102,-1.960,4.200,44.240,277.201,2,1,0,100,100
2026-06-10T13:40:48.2599904-07:00,1781124048259,106503371,46501443,930,DRIVING,112,1000,1000,541,107,0.910,-1.960,-30.030,275.699,2,2,0,100,100
2026-06-10T13:40:48.3112340-07:00,1781124048311,106553379,46551451,931,DRIVING,112,1000,1000,292,109,-0.840,-1.540,-47.950,273.301,1,2,0,-100,100
2026-06-10T13:40:48.3665366-07:00,1781124048366,106603373,46601445,932,DRIVING,119,1000,1000,248,106,-3.640,-14.980,68.600,276.730,1,1,0,-100,100
2026-06-10T13:40:48.4102047-07:00,1781124048410,106653373,46651445,933,DRIVING,110,1000,1000,361,109,-1.610,4.340,55.580,279.509,1,1,0,-100,100
2026-06-10T13:40:48.4653605-07:00,1781124048465,106703374,46701446,934,DRIVING,110,1000,1000,462,107,0.000,0.560,25.060,280.762,1,1,0,-100,100
2026-06-10T13:40:48.5076560-07:00,1781124048507,106753372,46751444,935,DRIVING,107,1000,1000,558,107,-0.070,1.960,24.640,281.994,2,1,0,100,100
2026-06-10T13:40:48.5548498-07:00,1781124048554,106803373,46801445,936,DRIVING,110,1000,1000,513,107,2.030,-1.260,-15.540,281.217,2,2,0,100,100
2026-06-10T13:40:48.6036226-07:00,1781124048603,106853375,46851447,937,DRIVING,118,1000,1000,284,102,1.820,0.560,-44.240,279.005,1,2,0,-100,100
2026-06-10T13:40:48.6664271-07:00,1781124048666,106903370,46901442,938,DRIVING,133,1000,1000,238,98,-4.480,-20.510,67.130,282.361,1,1,0,-100,100
2026-06-10T13:40:48.7141104-07:00,1781124048714,106953379,46951451,939,DRIVING,112,1000,1000,345,99,-2.450,0.350,48.510,284.787,1,1,0,-100,100
2026-06-10T13:40:48.7668523-07:00,1781124048766,107003453,47001525,940,DRIVING,108,1000,1000,492,99,-0.700,-0.770,38.290,286.705,1,1,0,-100,100
2026-06-10T13:40:48.8162927-07:00,1781124048816,107053374,47051446,941,DRIVING,107,1000,1000,585,98,-0.630,-2.170,23.030,287.854,2,1,0,100,100
2026-06-10T13:40:48.8617273-07:00,1781124048861,107103380,47101452,942,DRIVING,110,1000,1000,500,100,0.770,0.280,-24.990,286.605,1,2,0,-100,100
2026-06-10T13:40:48.9092760-07:00,1781124048909,107153378,47151450,943,DRIVING,112,1000,1000,404,103,-5.180,-10.430,61.600,289.684,1,1,0,-100,100
2026-06-10T13:40:48.9562908-07:00,1781124048956,107203371,47201443,944,DRIVING,108,1000,1000,550,99,-0.420,-1.050,43.120,291.840,2,1,0,100,100
2026-06-10T13:40:49.0041440-07:00,1781124049004,107253369,47251441,945,DRIVING,111,1000,1000,502,100,0.140,0.000,-30.450,290.318,2,2,0,100,100
2026-06-10T13:40:49.0520685-07:00,1781124049052,107303382,47301454,946,DRIVING,146,1000,1000,257,98,1.190,-2.100,-37.380,288.448,1,2,0,-100,100
2026-06-10T13:40:49.1157001-07:00,1781124049115,107353371,47351443,947,DRIVING,200,1000,992,207,92,-5.810,-19.320,78.470,292.371,1,1,0,-100,100
2026-06-10T13:40:49.1663743-07:00,1781124049166,107403375,47401447,948,DRIVING,128,1000,1000,284,95,-3.500,-0.420,61.810,295.462,1,1,0,-100,100
2026-06-10T13:40:49.2109883-07:00,1781124049210,107453374,47451446,949,DRIVING,114,1000,1000,340,95,-1.960,0.910,29.470,296.935,1,1,0,-100,100
2026-06-10T13:40:49.2615061-07:00,1781124049261,107503375,47501447,950,DRIVING,114,1000,1000,399,99,-1.120,0.770,25.550,298.213,1,1,0,-100,100
2026-06-10T13:40:49.3165166-07:00,1781124049316,107553376,47551448,951,DRIVING,108,1000,1000,473,98,-0.910,2.030,28.630,299.644,1,1,0,-100,100
2026-06-10T13:40:49.3632180-07:00,1781124049363,107603380,47601452,952,DRIVING,108,1000,1000,569,96,-0.560,-0.420,29.470,301.118,2,1,0,100,100
2026-06-10T13:40:49.4065305-07:00,1781124049406,107653382,47651454,953,DRIVING,112,1000,1000,509,96,0.770,-3.920,-20.510,300.092,2,2,0,100,100
2026-06-10T13:40:49.4623024-07:00,1781124049462,107703376,47701448,954,DRIVING,117,1000,1000,272,98,1.400,-2.100,-35.210,298.332,1,2,0,-100,100
2026-06-10T13:40:49.5095451-07:00,1781124049509,107753365,47751437,955,DRIVING,124,1000,1000,231,99,-4.060,-4.550,82.390,302.451,1,1,0,-100,100
2026-06-10T13:40:49.5637901-07:00,1781124049563,107803384,47801456,956,DRIVING,114,1000,1000,324,98,-1.120,-2.170,58.030,305.353,1,1,0,-100,100
2026-06-10T13:40:49.6167904-07:00,1781124049616,107853377,47851449,957,DRIVING,110,1000,1000,435,96,-1.190,-1.050,38.430,307.274,1,1,0,-100,100
2026-06-10T13:40:49.6527845-07:00,1781124049652,107903368,47901440,958,DRIVING,110,1000,1000,537,100,-0.700,-1.190,31.010,308.825,2,1,0,100,100
2026-06-10T13:40:49.7161483-07:00,1781124049716,107953377,47951449,959,DRIVING,114,1000,1000,488,105,1.260,-7.280,-25.270,307.561,1,2,0,-100,100
2026-06-10T13:40:49.7554487-07:00,1781124049755,108003469,48001541,960,DRIVING,115,1000,1000,425,100,-1.680,-4.970,66.500,310.892,1,1,0,-100,100
2026-06-10T13:40:49.8052857-07:00,1781124049805,108053377,48051449,961,DRIVING,112,1000,1000,596,103,-2.870,1.750,53.270,313.551,2,1,0,100,100
2026-06-10T13:40:49.8664844-07:00,1781124049866,108103379,48101451,962,DRIVING,119,1000,1000,579,113,0.000,-4.270,-11.480,312.976,2,2,0,100,100
2026-06-10T13:40:49.9134823-07:00,1781124049913,108153374,48151446,963,DRIVING,121,1000,1000,328,112,-2.240,-0.770,-31.360,311.409,1,2,0,-100,100
2026-06-10T13:40:49.9609798-07:00,1781124049960,108203377,48201449,964,DRIVING,118,1000,986,269,109,-1.470,-8.260,84.420,315.630,1,1,0,-100,100
2026-06-10T13:40:50.0085675-07:00,1781124050008,108253369,48251441,965,DRIVING,124,1000,1000,357,116,-3.920,-4.970,65.730,318.916,1,1,0,-100,100
2026-06-10T13:40:50.0592475-07:00,1781124050059,108303373,48301445,966,DRIVING,122,1000,1000,420,117,-0.910,-1.470,40.600,320.946,1,1,0,-100,100
2026-06-10T13:40:50.1081992-07:00,1781124050108,108353370,48351442,967,DRIVING,122,1000,1000,497,119,-0.420,-1.190,43.470,323.119,1,1,0,-100,100
2026-06-10T13:40:50.1512961-07:00,1781124050151,108403369,48401441,968,DRIVING,117,1000,1000,599,114,0.210,0.840,43.260,325.282,2,1,0,100,100
2026-06-10T13:40:50.2155700-07:00,1781124050215,108453378,48451450,969,DRIVING,117,1000,1000,573,113,0.980,-4.270,-9.520,324.806,2,2,0,100,100
2026-06-10T13:40:50.2577454-07:00,1781124050257,108503380,48501452,970,DRIVING,119,1000,1000,333,110,1.120,0.070,-28.070,323.403,1,2,0,-100,100
2026-06-10T13:40:50.3085707-07:00,1781124050308,108553380,48551452,971,DRIVING,112,1000,1000,281,105,-3.640,-4.690,76.370,327.221,1,1,0,-100,100
2026-06-10T13:40:50.3609907-07:00,1781124050360,108603374,48601446,972,DRIVING,114,1000,1000,448,110,-3.290,-2.450,68.670,330.654,1,1,0,-100,100
2026-06-10T13:40:50.4077947-07:00,1781124050407,108653376,48651448,973,DRIVING,117,1000,1000,677,113,-1.400,-1.820,46.830,332.996,2,1,0,100,100
2026-06-10T13:40:50.4581136-07:00,1781124050458,108703383,48701455,974,DRIVING,117,1000,1000,724,110,-0.910,2.520,6.300,333.311,2,2,0,100,100
2026-06-10T13:40:50.5056929-07:00,1781124050505,108753360,48751432,975,DRIVING,118,1000,1000,502,113,3.780,0.560,-19.740,332.324,2,2,0,100,100
2026-06-10T13:40:50.5530672-07:00,1781124050553,108803376,48801448,976,DRIVING,128,1000,1000,296,107,-4.550,1.330,-18.690,331.390,1,2,0,-100,100
2026-06-10T13:40:50.6158615-07:00,1781124050615,108853381,48851453,977,DRIVING,138,1000,996,238,103,-4.130,4.970,96.040,336.192,1,1,0,-100,100
