host_receive_iso,host_receive_unix_ms,robot_time_us,robot_elapsed_us,logical_elapsed_us,sample_period_us,sample,mode,s0,s1,s2,s3,s4,left_encoder_deg,right_encoder_deg,delta_left_encoder_deg,delta_right_encoder_deg,left_distance_m,right_distance_m,x_m,y_m,theta_deg,current_state,prev_state,lost_count,left_cmd_milli,right_cmd_milli
2026-06-22T09:31:58.9272574-07:00,1782145918927,49103968,31601189,49100000,50000,632,DRIVING,92,1000,1000,1000,85,12961,9220,22,23,3.61492,2.56466,-0.03149,-0.30970,-633.431,2,2,0,100,100
2026-06-22T09:31:58.9408447-07:00,1782145918940,49153971,31651192,49150000,50000,633,DRIVING,86,1000,1000,1000,73,12982,9243,21,23,3.62078,2.57108,-0.03115,-0.30356,-633.095,2,2,0,100,100
2026-06-22T09:31:58.9528694-07:00,1782145918952,49203970,31701191,49200000,50000,634,DRIVING,81,1000,1000,1000,67,13005,9267,23,24,3.62720,2.57778,-0.03082,-0.29701,-632.926,2,2,0,100,100
2026-06-22T09:31:58.9646405-07:00,1782145918964,49253970,31751191,49250000,50000,635,DRIVING,82,1000,1000,1000,69,13027,9291,22,24,3.63335,2.58448,-0.03053,-0.29059,-632.589,2,2,0,100,100
2026-06-22T09:31:58.9784089-07:00,1782145918978,49303962,31801183,49300000,50000,636,DRIVING,81,1000,1000,1000,67,13049,9314,22,23,3.63949,2.59091,-0.03026,-0.28432,-632.421,2,2,0,100,100
2026-06-22T09:31:58.9901142-07:00,1782145918990,49353971,31851192,49350000,50000,637,DRIVING,99,1000,1000,1000,83,13071,9339,22,25,3.64564,2.59789,-0.03004,-0.27776,-631.916,2,2,0,100,100
2026-06-22T09:31:59.0018765-07:00,1782145919001,49403962,31901183,49400000,50000,638,DRIVING,96,1000,1000,1000,83,13093,9362,22,23,3.65178,2.60431,-0.02985,-0.27148,-631.747,2,2,0,100,100
2026-06-22T09:31:59.0018765-07:00,1782145919001,49453964,31951185,49450000,50000,639,DRIVING,99,1000,1000,1000,85,13115,9385,22,23,3.65792,2.61073,-0.02968,-0.26520,-631.579,2,2,0,100,100
2026-06-22T09:31:59.0175726-07:00,1782145919017,49503964,32001185,49500000,50000,640,DRIVING,98,992,1000,1000,88,13138,9409,23,24,3.66435,2.61744,-0.02952,-0.25864,-631.410,2,2,0,100,100
2026-06-22T09:31:59.0394020-07:00,1782145919039,49553978,32051199,49550000,50000,641,DRIVING,98,966,1000,1000,91,13161,9432,23,23,3.67077,2.62386,-0.02936,-0.25222,-631.410,2,2,0,100,100
2026-06-22T09:31:59.0531676-07:00,1782145919053,49603965,32101186,49600000,50000,642,DRIVING,92,950,1000,1000,93,13183,9455,22,23,3.67691,2.63028,-0.02922,-0.24593,-631.242,2,2,0,100,100
2026-06-22T09:31:59.0647110-07:00,1782145919064,49653973,32151194,49650000,50000,643,DRIVING,99,930,1000,1000,95,13206,9479,23,24,3.68333,2.63698,-0.02910,-0.23937,-631.074,2,2,0,100,100
2026-06-22T09:31:59.0687209-07:00,1782145919068,49703976,32201197,49700000,50000,644,DRIVING,91,891,1000,1000,92,13228,9502,22,23,3.68948,2.64341,-0.02900,-0.23309,-630.905,2,2,0,100,100
2026-06-22T09:31:59.0863288-07:00,1782145919086,49753966,32251187,49750000,50000,645,DRIVING,92,878,1000,1000,88,13250,9524,22,22,3.69562,2.64955,-0.02891,-0.22695,-630.905,2,2,0,100,100
2026-06-22T09:31:59.0955406-07:00,1782145919095,49803974,32301195,49800000,50000,646,DRIVING,89,849,1000,1000,86,13271,9545,21,21,3.70149,2.65541,-0.02881,-0.22108,-630.905,2,2,0,100,100
2026-06-22T09:31:59.1114897-07:00,1782145919111,49853967,32351188,49850000,50000,647,DRIVING,92,819,1000,1000,88,13290,9565,19,20,3.70679,2.66100,-0.02874,-0.21564,-630.737,2,2,0,100,100
2026-06-22T09:31:59.1272292-07:00,1782145919127,49903967,32401188,49900000,50000,648,DRIVING,91,736,1000,1000,91,13307,9586,17,21,3.71154,2.66686,-0.02874,-0.21033,-630.063,2,2,0,100,100
2026-06-22T09:31:59.1385816-07:00,1782145919138,49953970,32451191,49950000,50000,649,DRIVING,93,621,1000,1000,102,13324,9608,17,22,3.71629,2.67301,-0.02881,-0.20489,-629.221,2,2,0,100,100
2026-06-22T09:31:59.1525245-07:00,1782145919152,50004024,32501245,50000000,50000,650,DRIVING,96,479,1000,1000,127,13340,9629,16,21,3.72075,2.67887,-0.02896,-0.19972,-628.379,3,2,0,100,-100
2026-06-22T09:31:59.1637587-07:00,1782145919163,50053972,32551193,50050000,50000,651,DRIVING,92,686,1000,1000,99,13358,9629,18,0,3.72578,2.67887,-0.02889,-0.19721,-631.411,2,3,0,100,100
2026-06-22T09:31:59.1766031-07:00,1782145919176,50103970,32601191,50100000,50000,652,DRIVING,96,811,1000,1000,91,13373,9639,15,10,3.72997,2.68166,-0.02876,-0.19372,-632.253,2,2,0,100,100
2026-06-22T09:31:59.1896343-07:00,1782145919189,50153964,32651185,50150000,50000,653,DRIVING,98,818,1000,1000,95,13392,9658,19,19,3.73528,2.68697,-0.02855,-0.18842,-632.253,2,2,0,100,100
2026-06-22T09:31:59.2020766-07:00,1782145919202,50203963,32701184,50200000,50000,654,DRIVING,100,921,1000,1000,88,13412,9671,20,13,3.74086,2.69060,-0.02827,-0.18382,-633.432,2,2,0,100,100
2026-06-22T09:31:59.2133028-07:00,1782145919213,50253971,32751192,50250000,50000,655,DRIVING,102,925,1000,1000,86,13423,9680,11,9,3.74393,2.69311,-0.02809,-0.18104,-633.768,2,2,0,100,100
